city,system:index,building_count,std_dev_area,total_area,geometry,population_density,temperature_anomaly,greenness
Jakarta,55,84234,140.9990800203244,10561304.366114434,"POLYGON ((106.79999999999998 -6.3500000000000005, 106.84999999999998 -6.3500000000000005, 106.84999999999998 -6.300000000000001, 106.79999999999998 -6.300000000000001, 106.79999999999998 -6.3500000000000005))",13939.288763552297,-2.0479124,0.13485815
Jakarta,56,75645,181.87352949077444,11400518.047757834,"POLYGON ((106.79999999999998 -6.300000000000001, 106.84999999999998 -6.300000000000001, 106.84999999999998 -6.25, 106.79999999999998 -6.25, 106.79999999999998 -6.300000000000001))",15565.470025510203,-1.8547086,0.11808085
Jakarta,57,54035,379.1529162827607,9660550.2904101,"POLYGON ((106.79999999999998 -6.25, 106.84999999999998 -6.25, 106.84999999999998 -6.200000000000001, 106.79999999999998 -6.200000000000001, 106.79999999999998 -6.25))",16947.253786670917,-1.8547086,0.11808085
Jakarta,58,65485,287.18381279466774,11780494.500529544,"POLYGON ((106.79999999999998 -6.200000000000001, 106.84999999999998 -6.200000000000001, 106.84999999999998 -6.150000000000001, 106.79999999999998 -6.150000000000002, 106.79999999999998 -6.200000000000001))",17130.459323182396,-1.6494621,0.1192611
Jakarta,59,35240,497.49585011150265,6798904.509133733,"POLYGON ((106.79999999999998 -6.150000000000002, 106.84999999999998 -6.150000000000001, 106.84999999999998 -6.1000000000000005, 106.79999999999998 -6.1000000000000005, 106.79999999999998 -6.150000000000002))",12994.540958180149,-1.609959,0.1233246
Jakarta,63,87806,211.58352726359192,10826755.536155043,"POLYGON ((106.84999999999998 -6.4, 106.89999999999998 -6.4, 106.89999999999998 -6.3500000000000005, 106.84999999999998 -6.3500000000000005, 106.84999999999998 -6.4))",13424.112673389667,-2.0009553,0.16066857
Jakarta,64,93692,213.9837419021466,11463300.285533028,"POLYGON ((106.84999999999998 -6.3500000000000005, 106.89999999999998 -6.3500000000000005, 106.89999999999998 -6.300000000000001, 106.84999999999998 -6.300000000000001, 106.84999999999998 -6.3500000000000005))",14843.820153061224,-2.075204,0.135254
Jakarta,65,81935,225.8106678359476,10225019.636154434,"POLYGON ((106.84999999999998 -6.300000000000001, 106.89999999999998 -6.300000000000001, 106.89999999999999 -6.25, 106.84999999999998 -6.25, 106.84999999999998 -6.300000000000001))",14869.434929049745,-1.8944563,0.1158354
Jakarta,66,94453,229.06292969889927,12581792.436307644,"POLYGON ((106.84999999999998 -6.25, 106.89999999999999 -6.25, 106.89999999999998 -6.200000000000001, 106.84999999999998 -6.200000000000001, 106.84999999999998 -6.25))",17992.491350446428,-1.8944563,0.1158354
Jakarta,67,79266,285.8103649903163,11554654.786028745,"POLYGON ((106.84999999999998 -6.200000000000001, 106.89999999999998 -6.200000000000001, 106.89999999999998 -6.150000000000002, 106.84999999999998 -6.150000000000001, 106.84999999999998 -6.200000000000001))",17187.151446906886,-1.6889242,0.11512246
Jakarta,68,52181,426.095547926831,7917096.425498075,"POLYGON ((106.84999999999998 -6.150000000000001, 106.89999999999998 -6.150000000000002, 106.89999999999998 -6.1000000000000005, 106.84999999999998 -6.1000000000000005, 106.84999999999998 -6.150000000000001))",13379.963534268463,-1.6889162,0.109737106
Jakarta,72,52251,207.6558965024793,6272177.319362663,"POLYGON ((106.89999999999998 -6.4, 106.94999999999997 -6.4, 106.94999999999997 -6.3500000000000005, 106.89999999999998 -6.3500000000000005, 106.89999999999998 -6.4))",10065.053730867348,-1.9690456,0.1964595
Jakarta,73,70464,138.9409691029946,8460025.645593066,"POLYGON ((106.89999999999998 -6.3500000000000005, 106.94999999999997 -6.3500000000000005, 106.94999999999997 -6.300000000000002, 106.89999999999998 -6.300000000000001, 106.89999999999998 -6.3500000000000005))",11962.995356345664,-2.129603,0.15259492
Jakarta,74,91932,136.64604661226804,11780166.502545308,"POLYGON ((106.89999999999998 -6.300000000000001, 106.94999999999997 -6.300000000000002, 106.94999999999997 -6.25, 106.89999999999999 -6.25, 106.89999999999998 -6.300000000000001))",15588.255580357143,-1.9747415,0.123927295
Jakarta,75,89663,227.59353826878447,11900776.275631243,"POLYGON ((106.89999999999999 -6.25, 106.94999999999997 -6.25, 106.94999999999997 -6.200000000000002, 106.89999999999998 -6.200000000000001, 106.89999999999999 -6.25))",18311.860012755104,-1.9747415,0.123927295
Jakarta,76,54961,828.3319074861449,10493441.91179278,"POLYGON ((106.89999999999998 -6.200000000000001, 106.94999999999997 -6.200000000000002, 106.94999999999997 -6.150000000000002, 106.89999999999998 -6.150000000000002, 106.89999999999998 -6.200000000000001))",15753.393455038266,-1.7663635,0.15155524
Jakarta,77,66990,499.02123798156566,9542834.350054624,"POLYGON ((106.89999999999998 -6.150000000000002, 106.94999999999997 -6.150000000000002, 106.94999999999997 -6.100000000000001, 106.89999999999998 -6.1000000000000005, 106.89999999999998 -6.150000000000002))",12698.278599330357,-1.7663819,0.16107973
Jakarta,81,47774,568.7071639206303,7088151.347845063,"POLYGON ((106.94999999999997 -6.4, 106.99999999999997 -6.4, 106.99999999999997 -6.3500000000000005, 106.94999999999997 -6.3500000000000005, 106.94999999999997 -6.4))",8176.189572704082,-1.9394503,0.2369572
Jakarta,82,57675,458.9572768619033,8743980.751581803,"POLYGON ((106.94999999999997 -6.3500000000000005, 106.99999999999997 -6.3500000000000005, 106.99999999999997 -6.300000000000001, 106.94999999999997 -6.300000000000002, 106.94999999999997 -6.3500000000000005))",11232.126823580997,-2.1292074,0.18382399
Jakarta,83,81243,194.38744782455396,10836990.549722198,"POLYGON ((106.94999999999997 -6.300000000000002, 106.99999999999997 -6.300000000000001, 106.99999999999997 -6.25, 106.94999999999997 -6.25, 106.94999999999997 -6.300000000000002))",16243.143913424745,-1.9771638,0.14684224
Jakarta,84,91017,402.4220860886184,11860218.922620969,"POLYGON ((106.94999999999997 -6.25, 106.99999999999997 -6.25, 106.99999999999997 -6.200000000000001, 106.94999999999997 -6.200000000000002, 106.94999999999997 -6.25))",16230.782445790815,-1.9771638,0.14684224
Jakarta,85,51001,508.82437875257034,7332912.8924253825,"POLYGON ((106.94999999999997 -6.200000000000002, 106.99999999999997 -6.200000000000001, 106.99999999999997 -6.150000000000002, 106.94999999999997 -6.150000000000002, 106.94999999999997 -6.200000000000002))",11473.202482262435,-1.7618728,0.21017921
Jakarta,86,27077,375.5155576686313,3261965.593830765,"POLYGON ((106.94999999999997 -6.150000000000002, 106.99999999999997 -6.150000000000002, 106.99999999999997 -6.1000000000000005, 106.94999999999997 -6.100000000000001, 106.94999999999997 -6.150000000000002))",6358.262426259566,-1.7618717,0.2391502
Jakarta,90,22550,157.66221591327272,2562754.5077541014,"POLYGON ((106.99999999999997 -6.4, 107.04999999999997 -6.4, 107.04999999999997 -6.3500000000000005, 106.99999999999997 -6.3500000000000005, 106.99999999999997 -6.4))",2806.643684231505,-1.9394503,0.2369572
Jakarta,91,59151,159.65074797396335,6953319.60720047,"POLYGON ((106.99999999999997 -6.3500000000000005, 107.04999999999997 -6.3500000000000005, 107.04999999999997 -6.300000000000001, 106.99999999999997 -6.300000000000001, 106.99999999999997 -6.3500000000000005))",7697.689926458865,-2.1292074,0.18382399
Jakarta,92,78417,308.84323591110837,10105012.298026454,"POLYGON ((106.99999999999997 -6.300000000000001, 107.04999999999997 -6.300000000000001, 107.04999999999997 -6.25, 106.99999999999997 -6.25, 106.99999999999997 -6.300000000000001))",13221.34165736607,-1.9771638,0.14684224
Jakarta,93,99355,150.50113123206987,12274591.55871364,"POLYGON ((106.99999999999997 -6.25, 107.04999999999997 -6.25, 107.04999999999997 -6.200000000000001, 106.99999999999997 -6.200000000000001, 106.99999999999997 -6.25))",13200.728874362245,-1.9771638,0.14684224
Jakarta,94,71419,147.93145726202656,7991194.521655937,"POLYGON ((106.99999999999997 -6.200000000000001, 107.04999999999997 -6.200000000000001, 107.04999999999997 -6.150000000000002, 106.99999999999997 -6.150000000000002, 106.99999999999997 -6.200000000000001))",7596.207997847577,-1.7618728,0.21017921
Jakarta,95,26728,153.32379960901875,2498708.372017994,"POLYGON ((106.99999999999997 -6.150000000000002, 107.04999999999997 -6.150000000000002, 107.04999999999997 -6.1000000000000005, 106.99999999999997 -6.1000000000000005, 106.99999999999997 -6.150000000000002))",4160.8060526945155,-1.7618717,0.2391502
Jakarta,99,21927,158.464211111502,2911246.9591542347,"POLYGON ((107.04999999999997 -6.4, 107.09999999999997 -6.4, 107.09999999999997 -6.35, 107.04999999999997 -6.3500000000000005, 107.04999999999997 -6.4))",2356.5475957961307,-1.7819272,0.2752325
Jakarta,100,32415,975.1175375485864,6933920.396011695,"POLYGON ((107.04999999999997 -6.3500000000000005, 107.09999999999997 -6.35, 107.09999999999997 -6.300000000000001, 107.04999999999997 -6.300000000000001, 107.04999999999997 -6.3500000000000005))",5075.98196265811,-2.0534775,0.19959402
Jakarta,101,56343,724.0320301042725,9312113.064342055,"POLYGON ((107.04999999999997 -6.300000000000001, 107.09999999999997 -6.300000000000001, 107.09999999999997 -6.25, 107.04999999999997 -6.25, 107.04999999999997 -6.300000000000001))",7718.583868117559,-1.9526364,0.20533726
Jakarta,102,69956,161.75434029953058,8575618.757395625,"POLYGON ((107.04999999999997 -6.25, 107.09999999999997 -6.25, 107.09999999999997 -6.200000000000001, 107.04999999999997 -6.200000000000001, 107.04999999999997 -6.25))",5050.858107793899,-1.9526364,0.20533726
Jakarta,103,20012,130.412121496486,2051320.1750482412,"POLYGON ((107.04999999999997 -6.200000000000001, 107.09999999999997 -6.200000000000001, 107.09999999999997 -6.150000000000002, 107.04999999999997 -6.150000000000002, 107.04999999999997 -6.200000000000001))",2665.741391136533,-1.7240512,0.27849036
Jakarta,104,9782,133.393287622895,959559.2530481586,"POLYGON ((107.04999999999997 -6.150000000000002, 107.09999999999997 -6.150000000000002, 107.09999999999997 -6.1000000000000005, 107.04999999999997 -6.1000000000000005, 107.04999999999997 -6.150000000000002))",2258.0898960658483,-1.6867222,0.29722112
Jakarta,105,7662,112.40000653052348,722466.7110459007,"POLYGON ((107.04999999999997 -6.1000000000000005, 107.09999999999997 -6.1000000000000005, 107.09999999999997 -6.050000000000001, 107.04999999999997 -6.050000000000001, 107.04999999999997 -6.1000000000000005))",1918.7843465169271,-1.4767264,0.30657327
Jakarta,106,3965,80.79719568122371,383233.89828959503,"POLYGON ((107.04999999999997 -6.050000000000001, 107.09999999999997 -6.050000000000001, 107.09999999999997 -6.000000000000001, 107.04999999999997 -6.000000000000001, 107.04999999999997 -6.050000000000001))",1311.319559733073,-1.1600907,0.22426134
Jakarta,107,26,105.66174161293526,3050.3008213043213,"POLYGON ((107.04999999999997 -6.000000000000001, 107.09999999999997 -6.000000000000001, 107.09999999999997 -5.950000000000001, 107.04999999999997 -5.950000000000002, 107.04999999999997 -6.000000000000001))",1311.319559733073,-1.1600907,0.22426134
Jakarta,108,65,302.33708522625614,13953.47289276123,"POLYGON ((107.09999999999997 -6.4, 107.14999999999996 -6.400000000000001, 107.14999999999996 -6.3500000000000005, 107.09999999999997 -6.35, 107.09999999999997 -6.4))",3179.73876953125,-1.8290884,0.23803319
Jakarta,109,55,4818.249683260641,127755.66104273986,"POLYGON ((107.09999999999997 -6.35, 107.14999999999996 -6.3500000000000005, 107.14999999999996 -6.300000000000001, 107.09999999999997 -6.300000000000001, 107.09999999999997 -6.35))",5348.522670200893,-2.028233,0.19124036
Jakarta,110,115,5165.500485169877,160858.62341582947,"POLYGON ((107.09999999999997 -6.300000000000001, 107.14999999999996 -6.300000000000001, 107.14999999999996 -6.25, 107.09999999999997 -6.25, 107.09999999999997 -6.300000000000001))",5843.758544921875,-1.9444324,0.22347444
Jakarta,111,59,638.5059402487198,19524.511119448853,"POLYGON ((107.09999999999997 -6.25, 107.14999999999996 -6.25, 107.14999999999996 -6.200000000000001, 107.09999999999997 -6.200000000000001, 107.09999999999997 -6.25))",3437.370919363839,-1.9444324,0.22347444
Jakarta,112,16,76.38377253099773,1855.9617080688477,"POLYGON ((107.09999999999997 -6.200000000000001, 107.14999999999996 -6.200000000000001, 107.14999999999996 -6.150000000000002, 107.09999999999997 -6.150000000000002, 107.09999999999997 -6.200000000000001))",1512.6579415457588,-1.7164466,0.30125454
Jakarta,113,8,26.015981230515475,1052.1791076660156,"POLYGON ((107.09999999999997 -6.150000000000002, 107.14999999999996 -6.150000000000002, 107.14999999999996 -6.100000000000001, 107.09999999999997 -6.1000000000000005, 107.09999999999997 -6.150000000000002))",1228.6856689453125,-1.6717118,0.3150182
Jakarta,114,9,68.25672371005203,929.4171867370604,"POLYGON ((107.09999999999997 -6.1000000000000005, 107.14999999999996 -6.100000000000001, 107.14999999999996 -6.050000000000002, 107.09999999999997 -6.050000000000001, 107.09999999999997 -6.1000000000000005))",1918.894091796875,-1.476834,0.3410188
Jakarta,115,21,78.59188986797247,2375.5483074188232,"POLYGON ((107.09999999999997 -6.050000000000001, 107.14999999999996 -6.050000000000002, 107.14999999999996 -6.000000000000002, 107.09999999999997 -6.000000000000001, 107.09999999999997 -6.050000000000001))",1055.7752685546875,-1.160228,0.25520813
Kinshasa,4,1247,58.83638810792234,81407.13096094131,"POLYGON ((15.100000000000001 -4.4, 15.149999999999995 -4.3999999999999995, 15.149999999999999 -4.350000000000001, 15.100000000000001 -4.350000000000001, 15.100000000000001 -4.4))",1.282944679260254,-1.0833014,0.31972525
Kinshasa,5,5595,61.39309893240306,428170.98740935326,"POLYGON ((15.100000000000001 -4.350000000000001, 15.149999999999999 -4.350000000000001, 15.149999999999995 -4.300000000000002, 15.100000000000001 -4.300000000000002, 15.100000000000001 -4.350000000000001))",1.282944679260254,-1.1703594,0.29263884
Kinshasa,6,37,23.359590218583495,1137.1709113121033,"POLYGON ((15.100000000000001 -4.300000000000002, 15.149999999999995 -4.300000000000002, 15.149999999999995 -4.25, 15.100000000000001 -4.25, 15.100000000000001 -4.300000000000002))",3.166503667831421,-1.2611891,0.31206417
Kinshasa,7,216,87.0188490800108,13232.10067653656,"POLYGON ((15.100000000000001 -4.25, 15.149999999999995 -4.25, 15.149999999999995 -4.200000000000001, 15.100000000000001 -4.200000000000001, 15.100000000000001 -4.25))",3.166503667831421,-1.2611891,0.31206417
Kinshasa,13,13734,85.5785892734023,1240152.7565794336,"POLYGON ((15.149999999999995 -4.3999999999999995, 15.200000000000003 -4.4, 15.200000000000003 -4.350000000000001, 15.149999999999999 -4.350000000000001, 15.149999999999995 -4.3999999999999995))",54.58535814285278,-1.3036046,0.24960294
Kinshasa,14,25869,98.60528389624083,2457628.66410861,"POLYGON ((15.149999999999999 -4.350000000000001, 15.200000000000003 -4.350000000000001, 15.200000000000003 -4.300000000000002, 15.149999999999995 -4.300000000000002, 15.149999999999999 -4.350000000000001))",2.9172560522953668,-1.2118444,0.22331396
Kinshasa,15,18505,61.9963608644982,1538325.6412911415,"POLYGON ((15.149999999999995 -4.300000000000002, 15.200000000000003 -4.300000000000002, 15.200000000000003 -4.25, 15.149999999999995 -4.25, 15.149999999999995 -4.300000000000002))",3.075644572575887,-1.3139077,0.24934119
Kinshasa,16,122,45.345426527173366,6182.243682384491,"POLYGON ((15.149999999999995 -4.25, 15.200000000000003 -4.25, 15.200000000000003 -4.200000000000001, 15.149999999999995 -4.200000000000001, 15.149999999999995 -4.25))",3.075644572575887,-1.3139077,0.24934119
Kinshasa,23,30624,106.328904410247,3604470.316946673,"POLYGON ((15.200000000000003 -4.350000000000001, 15.250000000000005 -4.350000000000001, 15.250000000000005 -4.300000000000002, 15.200000000000003 -4.300000000000002, 15.200000000000003 -4.350000000000001))",1370.6718135419487,-1.27349,0.17056742
Kinshasa,24,58002,90.96912068259556,5909881.60084732,"POLYGON ((15.200000000000003 -4.300000000000002, 15.250000000000005 -4.300000000000002, 15.250000000000005 -4.25, 15.200000000000003 -4.25, 15.200000000000003 -4.300000000000002))",3947.512034382139,-1.2639313,0.18681608
Kinshasa,25,35039,72.49314896120934,2956462.774893142,"POLYGON ((15.200000000000003 -4.25, 15.250000000000005 -4.25, 15.250000000000005 -4.200000000000001, 15.200000000000003 -4.200000000000001, 15.200000000000003 -4.25))",20466.517578125,-1.2639313,0.18681608
Kinshasa,26,33,210.0314806326703,6976.607500076294,"POLYGON ((15.200000000000003 -4.200000000000001, 15.250000000000005 -4.200000000000001, 15.250000000000002 -4.150000000000002, 15.200000000000003 -4.150000000000001, 15.200000000000003 -4.200000000000001))",20466.517578125,-1.345686,0.23322079
Kinshasa,32,46244,250.62389899973184,6421359.491479862,"POLYGON ((15.250000000000005 -4.350000000000001, 15.300000000000002 -4.350000000000001, 15.300000000000002 -4.300000000000002, 15.250000000000005 -4.300000000000002, 15.250000000000005 -4.350000000000001))",6209.485123498099,-1.27349,0.17056742
Kinshasa,33,37757,219.70782089078028,5409259.971541012,"POLYGON ((15.250000000000005 -4.300000000000002, 15.300000000000002 -4.300000000000002, 15.299999999999999 -4.25, 15.250000000000005 -4.25, 15.250000000000005 -4.300000000000002))",8816.696164608002,-1.2639313,0.18681608
Kinshasa,34,79204,113.70909433837453,8390924.04108872,"POLYGON ((15.250000000000005 -4.25, 15.299999999999999 -4.25, 15.300000000000002 -4.200000000000001, 15.250000000000005 -4.200000000000001, 15.250000000000005 -4.25))",8816.696164608002,-1.2639313,0.18681608
Kinshasa,35,89,63.794590264467,10556.971225738524,"POLYGON ((15.250000000000005 -4.200000000000001, 15.300000000000002 -4.200000000000001, 15.299999999999999 -4.150000000000001, 15.250000000000002 -4.150000000000002, 15.250000000000005 -4.200000000000001))",8816.696164608002,-1.3917165,0.24472038
Kuala-Lumpur,4,141,84.82746883790423,18101.340965270996,"POLYGON ((101.3 2.7999999999999994, 101.35 2.7999999999999994, 101.35 2.8499999999999988, 101.3 2.8499999999999988, 101.3 2.7999999999999994))",17.393515723092214,-0.06422174,0.3316288
Kuala-Lumpur,5,97,322.46066426534026,18871.10103321075,"POLYGON ((101.3 2.8499999999999988, 101.35 2.8499999999999988, 101.35 2.8999999999999986, 101.3 2.899999999999999, 101.3 2.8499999999999988))",23.63907269069127,-0.06422174,0.3316288
Kuala-Lumpur,6,5489,1402.8906623087016,1755720.3494751651,"POLYGON ((101.3 2.899999999999999, 101.35 2.8999999999999986, 101.35 2.9499999999999984, 101.3 2.9499999999999984, 101.3 2.899999999999999))",618.7092244284494,-0.06421611,0.3030039
Kuala-Lumpur,7,4685,1496.2098553623462,2038421.795209068,"POLYGON ((101.3 2.9499999999999984, 101.35 2.9499999999999984, 101.35 2.999999999999999, 101.3 2.999999999999999, 101.3 2.9499999999999984))",1795.781014578683,-0.028103527,0.24660987
Kuala-Lumpur,9,201,267.3871346235119,35883.57604885101,"POLYGON ((101.3 3.049999999999999, 101.35 3.0499999999999985, 101.35 3.0999999999999988, 101.3 3.0999999999999988, 101.3 3.049999999999999))",1090.0103454589844,0.032492403,0.20406076
Kuala-Lumpur,10,4543,460.606823942668,861366.6222559914,"POLYGON ((101.3 3.0999999999999988, 101.35 3.0999999999999988, 101.35 3.149999999999998, 101.3 3.1499999999999986, 101.3 3.0999999999999988))",1082.1990661621094,0.032492403,0.20406076
Kuala-Lumpur,11,3185,888.1577062459679,985758.4846469748,"POLYGON ((101.3 3.1499999999999986, 101.35 3.149999999999998, 101.35 3.199999999999998, 101.3 3.1999999999999984, 101.3 3.1499999999999986))",133.23636845179968,-0.11936996,0.29539332
Kuala-Lumpur,12,3411,509.5301425916765,780185.145813929,"POLYGON ((101.3 3.1999999999999984, 101.35 3.199999999999998, 101.35 3.249999999999998, 101.3 3.2499999999999982, 101.3 3.1999999999999984))",127.8277108328683,-0.14373897,0.34629375
Kuala-Lumpur,13,3555,320.1198687158544,781040.9379947196,"POLYGON ((101.3 3.2499999999999982, 101.35 3.249999999999998, 101.35 3.2999999999999976, 101.3 3.2999999999999976, 101.3 3.2499999999999982))",167.58216530936105,-0.20972162,0.32353115
Kuala-Lumpur,14,519,269.13607856618654,118832.57450332488,"POLYGON ((101.3 3.2999999999999976, 101.35 3.2999999999999976, 101.35 3.349999999999998, 101.3 3.349999999999998, 101.3 3.2999999999999976))",119.59265899658205,-0.17715634,0.33558756
Kuala-Lumpur,15,1278,204.74626589071377,224989.74214271773,"POLYGON ((101.3 3.349999999999998, 101.35 3.349999999999998, 101.35 3.399999999999997, 101.3 3.399999999999997, 101.3 3.349999999999998))",54.01463317871094,-0.17715634,0.33558756
Kuala-Lumpur,16,1,0,288.3044128417969,"POLYGON ((101.3 3.399999999999997, 101.35 3.399999999999997, 101.35 3.4499999999999975, 101.3 3.4499999999999975, 101.3 3.399999999999997))",342.7613525390625,-0.1226119,0.31993574
Kuala-Lumpur,21,520,104.17993943783286,53205.96337223053,"POLYGON ((101.35 2.7999999999999994, 101.39999999999999 2.7999999999999994, 101.39999999999999 2.8499999999999988, 101.35 2.8499999999999988, 101.35 2.7999999999999994))",21.89888672601609,-0.0680894,0.39741972
Kuala-Lumpur,22,370,117.7205603415347,67782.68638515472,"POLYGON ((101.35 2.8499999999999988, 101.39999999999999 2.8499999999999988, 101.39999999999999 2.8999999999999986, 101.35 2.8999999999999986, 101.35 2.8499999999999988))",29.284941627865745,-0.0680894,0.39741972
Kuala-Lumpur,23,3661,925.4294634954152,961001.0873704688,"POLYGON ((101.35 2.8999999999999986, 101.39999999999999 2.8999999999999986, 101.39999999999999 2.9499999999999984, 101.35 2.9499999999999984, 101.35 2.8999999999999986))",338.48801149640764,-0.06806803,0.3253881
Kuala-Lumpur,24,4706,1532.0504795423142,2201686.517213471,"POLYGON ((101.35 2.9499999999999984, 101.39999999999999 2.9499999999999984, 101.39999999999999 2.9999999999999987, 101.35 2.999999999999999, 101.35 2.9499999999999984))",2521.780707949684,-0.027577706,0.2274442
Kuala-Lumpur,25,9141,1952.2291010872543,4629012.843376819,"POLYGON ((101.35 2.999999999999999, 101.39999999999999 2.9999999999999987, 101.39999999999999 3.049999999999999, 101.35 3.0499999999999985, 101.35 2.999999999999999))",2053.698689778646,0.0161996,0.18015134
Kuala-Lumpur,26,9026,1248.1869744910432,2641541.4006646173,"POLYGON ((101.35 3.0499999999999985, 101.39999999999999 3.049999999999999, 101.39999999999999 3.0999999999999988, 101.35 3.0999999999999988, 101.35 3.0499999999999985))",1696.0607169015068,0.032492403,0.23233790000000001
Kuala-Lumpur,27,10952,1275.5048104451687,3742608.8689227016,"POLYGON ((101.35 3.0999999999999988, 101.39999999999999 3.0999999999999988, 101.39999999999999 3.149999999999998, 101.35 3.149999999999998, 101.35 3.0999999999999988))",1028.7123413085938,0.032492403,0.23233790000000001
Kuala-Lumpur,28,362,620.9758606160759,71193.37167313081,"POLYGON ((101.35 3.149999999999998, 101.39999999999999 3.149999999999998, 101.39999999999999 3.199999999999998, 101.35 3.199999999999998, 101.35 3.149999999999998))",307.0625069027855,-0.065240994,0.28866243
Kuala-Lumpur,29,1110,362.7468975356356,203712.20027813796,"POLYGON ((101.35 3.199999999999998, 101.39999999999999 3.199999999999998, 101.39999999999999 3.2499999999999982, 101.35 3.249999999999998, 101.35 3.199999999999998))",243.62662506103516,-0.14424522,0.34189585
Kuala-Lumpur,30,6198,203.19576774378268,846843.3459576346,"POLYGON ((101.35 3.249999999999998, 101.39999999999999 3.2499999999999982, 101.39999999999999 3.2999999999999976, 101.35 3.2999999999999976, 101.35 3.249999999999998))",165.04614911760603,-0.20465735,0.34390372
Kuala-Lumpur,31,1683,517.0347738165066,342051.7918752258,"POLYGON ((101.35 3.2999999999999976, 101.39999999999999 3.2999999999999976, 101.39999999999999 3.349999999999998, 101.35 3.349999999999998, 101.35 3.2999999999999976))",240.9619080679757,-0.19628009,0.32245055
Kuala-Lumpur,32,1244,382.94754579401626,277559.8045725075,"POLYGON ((101.35 3.349999999999998, 101.39999999999999 3.349999999999998, 101.39999999999999 3.399999999999997, 101.35 3.399999999999997, 101.35 3.349999999999998))",395.8046360015869,-0.19628009,0.32245055
Kuala-Lumpur,36,130,350.4144271969023,24963.34572494507,"POLYGON ((101.39999999999999 2.6999999999999993, 101.44999999999999 2.6999999999999997, 101.44999999999999 2.749999999999999, 101.39999999999999 2.7499999999999996, 101.39999999999999 2.6999999999999993))",266.1668921576606,-0.42718112,0.31845632
Kuala-Lumpur,37,1797,276.44362698789956,258997.9014544373,"POLYGON ((101.39999999999999 2.7499999999999996, 101.44999999999999 2.749999999999999, 101.44999999999999 2.7999999999999994, 101.39999999999999 2.7999999999999994, 101.39999999999999 2.7499999999999996))",153.4427077319171,-0.26883197,0.3033885
Kuala-Lumpur,38,4124,281.6332456305349,642836.6389587348,"POLYGON ((101.39999999999999 2.7999999999999994, 101.44999999999999 2.7999999999999994, 101.44999999999999 2.8499999999999983, 101.39999999999999 2.8499999999999988, 101.39999999999999 2.7999999999999994))",197.86829130990165,-0.06970293,0.34712607
Kuala-Lumpur,39,2293,785.3672211703987,425104.6920673378,"POLYGON ((101.39999999999999 2.8499999999999988, 101.44999999999999 2.8499999999999983, 101.44999999999999 2.8999999999999986, 101.39999999999999 2.8999999999999986, 101.39999999999999 2.8499999999999988))",148.56988287945182,-0.06355684,0.3203187
Kuala-Lumpur,40,4346,810.4557198224605,985514.7488009592,"POLYGON ((101.39999999999999 2.8999999999999986, 101.44999999999999 2.8999999999999986, 101.44999999999999 2.9499999999999984, 101.39999999999999 2.9499999999999984, 101.39999999999999 2.8999999999999986))",276.3480697553985,-0.031555135,0.29377392
Kuala-Lumpur,41,10844,824.6795921688641,3898720.684999173,"POLYGON ((101.39999999999999 2.9499999999999984, 101.44999999999999 2.9499999999999984, 101.44999999999999 2.9999999999999987, 101.39999999999999 2.9999999999999987, 101.39999999999999 2.9499999999999984))",2586.0291857038223,0.01692444,0.22724561
Kuala-Lumpur,42,36291,392.13457464046695,8331753.36883817,"POLYGON ((101.39999999999999 2.9999999999999987, 101.44999999999999 2.9999999999999987, 101.44999999999999 3.0499999999999985, 101.39999999999999 3.049999999999999, 101.39999999999999 2.9999999999999987))",3891.2104915696746,0.058874,0.16728488
Kuala-Lumpur,43,24829,717.447403691191,7483433.296414072,"POLYGON ((101.39999999999999 3.049999999999999, 101.44999999999999 3.0499999999999985, 101.44999999999999 3.0999999999999983, 101.39999999999999 3.0999999999999988, 101.39999999999999 3.049999999999999))",2581.199999750877,0.039286904,0.16932291
Kuala-Lumpur,44,15343,1275.978534807048,5837551.607713309,"POLYGON ((101.39999999999999 3.0999999999999988, 101.44999999999999 3.0999999999999983, 101.44999999999999 3.149999999999998, 101.39999999999999 3.149999999999998, 101.39999999999999 3.0999999999999988))",1859.4637538364957,0.04605612,0.14584963
Kuala-Lumpur,45,11717,357.06281451636335,2340423.5220194547,"POLYGON ((101.39999999999999 3.149999999999998, 101.44999999999999 3.149999999999998, 101.44999999999999 3.199999999999998, 101.39999999999999 3.199999999999998, 101.39999999999999 3.149999999999998))",854.111613993742,-0.009117652,0.21624869
Kuala-Lumpur,46,11531,618.9396231398063,2104699.899597345,"POLYGON ((101.39999999999999 3.199999999999998, 101.44999999999999 3.199999999999998, 101.44999999999999 3.249999999999998, 101.39999999999999 3.2499999999999982, 101.39999999999999 3.199999999999998))",837.8813412724709,-0.05751708,0.2528884
Kuala-Lumpur,47,1418,1326.3936964410802,525784.380562426,"POLYGON ((101.39999999999999 3.2499999999999982, 101.44999999999999 3.249999999999998, 101.44999999999999 3.299999999999997, 101.39999999999999 3.2999999999999976, 101.39999999999999 3.2499999999999982))",293.1947033940529,-0.20245588,0.25377724
Kuala-Lumpur,48,6846,540.8642863860165,1583611.133531205,"POLYGON ((101.39999999999999 3.2999999999999976, 101.44999999999999 3.299999999999997, 101.44999999999999 3.349999999999998, 101.39999999999999 3.349999999999998, 101.39999999999999 3.2999999999999976))",448.5518714749083,-0.24282695,0.27774695
